t|bible reference|texte|rain|snow|wind|fog|storm|night
NT|Ac 13,29|Et, après avoir accompli tout ce qui était écrit de lui, ils l’ont descendu du bois de la croix et mis au tombeau.|False|False|False|False|False|True
NT|Ac 14,17|Pourtant, il n’a pas manqué de donner le témoignage de ses bienfaits, puisqu’il vous a envoyé du ciel la pluie et des saisons fertiles pour vous combler de nourriture et de bien-être. »|True|False|False|False|False|False
NT|Ac 14,19|Alors des Juifs arrivèrent d’Antioche de Pisidie et d’Iconium ; ils se rallièrent les foules, ils lapidèrent Paul et le traînèrent hors de la ville, pensant qu’il était mort.|False|False|False|False|True|False
NT|Ac 15,10|Maintenant, pourquoi donc mettez-vous Dieu à l’épreuve en plaçant sur la nuque des disciples un joug que nos pères et nous-mêmes n’avons pas eu la force de porter ?|False|False|False|False|False|True
NT|Ac 16,9|Pendant la nuit, Paul eut une vision : un Macédonien lui apparut, debout, qui lui faisait cette demande : « Passe en Macédoine et viens à notre secours. »|False|False|False|False|False|True
NT|Ac 16,25|Vers le milieu de la nuit, Paul et Silas priaient et chantaient les louanges de Dieu, et les autres détenus les écoutaient.|False|False|False|False|False|True
NT|Ac 16,33|À l’heure même, en pleine nuit, le geôlier les emmena pour laver leurs plaies. Aussitôt, il reçut le baptême avec tous les siens.|False|False|False|False|False|True
NT|Ac 17,10|Aussitôt, les frères firent partir de nuit vers Bérée Paul et Silas qui, dès leur arrivée, se rendirent à la synagogue des Juifs.|False|False|False|False|False|True
NT|Ac 18,9|Une nuit, le Seigneur dit à Paul dans une vision : « Sois sans crainte : parle, ne garde pas le silence.|False|False|False|False|False|True
NT|Ac 20,7|Le premier jour de la semaine, nous étions rassemblés pour rompre le pain, et Paul, qui devait partir le lendemain, s’entretenait avec ceux qui étaient là. Il continua de parler jusqu’au milieu de la nuit,|False|False|False|False|False|True
NT|Ac 20,9|Un jeune garçon nommé Eutyque, assis sur le rebord de la fenêtre, fut gagné par un profond sommeil tandis que Paul prolongeait l’entretien ; pris par le sommeil, il tomba du troisième étage et, quand on le souleva, il était mort.|False|False|False|False|False|True
NT|Ac 20,11|Il remonta, rompit le pain et mangea ; puis il conversa avec eux assez longtemps, jusqu’à l’aube ; ensuite il s’en alla.|False|False|False|False|False|True
NT|Ac 20,31|Soyez donc vigilants, et souvenez-vous que, durant trois ans, nuit et jour, je n’ai cessé, dans les larmes, de reprendre chacun d’entre vous.|False|False|False|False|False|True
NT|Ac 21,35|En arrivant aux marches de l’escalier, on dut le faire porter par les soldats à cause de la violence de la foule,|False|False|False|False|True|False
NT|Ac 22,11|Comme je n’y voyais plus rien, à cause de l’éclat de cette lumière, je me rendis à Damas, conduit par la main de mes compagnons.|False|False|False|False|False|True
NT|Ac 23,10|L’affrontement devint très violent, et le commandant craignit que Paul ne se fasse écharper. Il ordonna à la troupe de descendre pour l’arracher à la mêlée et le ramener dans la forteresse.|False|False|False|False|True|False
NT|Ac 23,11|La nuit suivante, le Seigneur vint auprès de Paul et lui dit : « Courage ! Le témoignage que tu m’as rendu à Jérusalem, il faut que tu le rendes aussi à Rome. »|False|False|False|False|False|True
NT|Ac 23,23|Il appela alors deux centurions et leur dit : « Que deux cents soldats, soixante-dix cavaliers et deux cents auxiliaires se tiennent prêts à prendre la route de Césarée à partir de la troisième heure de la nuit ;|False|False|False|False|False|True
NT|Ac 23,31|Les soldats prirent donc Paul conformément aux ordres reçus, et ils le conduisirent de nuit jusqu’à Antipatris.|False|False|False|False|False|True
NT|Ac 26,7|promesse dont nos douze tribus espèrent l’accomplissement, elles qui rendent un culte à Dieu jour et nuit avec persévérance. C’est pour cette espérance, ô roi, que je suis accusé par les Juifs.|False|False|False|False|False|True
NT|Ac 27,4|De là, nous avons repris la mer et longé Chypre pour nous abriter des vents contraires.|False|False|True|False|False|False
NT|Ac 27,7|Pendant plusieurs jours, nous avons navigué lentement, et nous sommes arrivés avec peine à la hauteur de Cnide, mais le vent ne nous a pas permis d’en approcher. Nous avons alors longé la Crète à l’abri du vent, au large du cap Salmoné|False|False|True|False|False|False
NT|Ac 27,12|Et comme le port n’était pas adapté pour y passer l’hiver, la plupart ont été d’avis de reprendre la mer, afin d’atteindre, si possible, Phénix, un port de Crète ouvert à la fois vers le sud-ouest et le nord-ouest, et d’y passer l’hiver.|False|True|False|False|False|False
NT|Ac 27,13|Comme un léger vent du sud s’était mis à souffler, ils s’imaginaient pouvoir réaliser leur projet ; ayant donc levé l’ancre, ils essayaient de longer de près la Crète.|False|False|True|False|False|False
NT|Ac 27,14|Mais presque aussitôt, venant des hauteurs de l’île, s’est déchaîné le vent d’ouragan qu’on appelle euraquilon.|False|False|True|False|True|False
NT|Ac 27,15|Le bateau a été emporté, sans pouvoir tenir contre le vent : nous sommes donc partis à la dérive.|False|False|True|False|False|False
NT|Ac 27,18|Le lendemain, comme la tempête nous secouait avec violence, on a jeté le superflu par-dessus bord.|True|False|True|False|True|False
NT|Ac 27,20|Depuis bien des jours, ni le soleil ni les étoiles ne se montraient et une tempête d’une violence peu commune continuait à sévir : désormais, tout espoir d’être sauvés nous était enlevé.|True|False|True|False|True|False
NT|Ac 27,23|Cette nuit, en effet, s’est présenté à moi un ange du Dieu à qui j’appartiens et à qui je rends un culte.|False|False|False|False|False|True
NT|Ac 27,27|Or, la quatorzième nuit que nous dérivions sur la mer Adria, vers minuit, les matelots ont pressenti l’approche d’une terre.|False|False|False|False|False|True
NT|Ac 27,29|Craignant que nous n’allions échouer sur des rochers, ils ont jeté quatre ancres à l’arrière, et ils appelaient de leurs vœux la venue du jour.|False|False|False|False|False|True
NT|Ac 27,33|En attendant que le jour se lève, Paul exhortait tout le monde à prendre de la nourriture : « Voilà aujourd’hui le quatorzième jour que vous restez dans l’expectative, sans manger ni rien prendre.|False|False|False|False|False|True
NT|Ac 27,40|Les matelots ont alors décroché les ancres pour les abandonner à la mer, ils ont détaché les câbles des gouvernails et hissé une voile au vent pour gagner la plage.|False|False|True|False|False|False
NT|Ac 27,41|Mais ayant touché un banc de sable, ils ont fait échouer le navire. La proue, qui s’était enfoncée, restait immobile, tandis que la poupe se disloquait sous la violence des vagues.|False|False|True|False|True|False
NT|Ac 28,2|Les indigènes nous ont traités avec une humanité peu ordinaire. Ils avaient allumé un grand feu, et ils nous ont tous pris avec eux, car la pluie s’était mise à tomber et il faisait froid.|True|False|False|False|False|False
NT|Ac 28,8|Or son père était au lit, atteint de fièvre et de dysenterie. Paul est allé le voir, il a prié, lui a imposé les mains et lui a rendu la santé.|False|False|False|False|False|True
NT|Ac 28,13|Après avoir levé l’ancre, nous avons atteint Reggio. Le lendemain, est survenu un vent du sud, et en deux jours nous sommes arrivés à Pouzzoles.|False|False|True|False|False|False
NT|Rm 1,21|puisque, malgré leur connaissance de Dieu, ils ne lui ont pas rendu la gloire et l’action de grâce que l’on doit à Dieu. Ils se sont laissé aller à des raisonnements sans valeur, et les ténèbres ont rempli leurs cœurs privés d’intelligence.|False|False|False|False|False|True
NT|Rm 2,19|toi qui es convaincu d’être toi-même guide des aveugles, lumière de ceux qui sont dans les ténèbres,|False|False|False|False|False|True
NT|Rm 13,12|La nuit est bientôt finie, le jour est tout proche. Rejetons les œuvres des ténèbres, revêtons-nous des armes de la lumière.|False|False|False|False|False|True
NT|1Co 4,5|Ainsi, ne portez pas de jugement prématuré, mais attendez la venue du Seigneur, car il mettra en lumière ce qui est caché dans les ténèbres, et il rendra manifestes les intentions des cœurs. Alors, la louange qui revient à chacun lui sera donnée par Dieu.|False|False|False|False|False|True
NT|1Co 5,9|Je vous ai écrit dans ma lettre de ne pas fréquenter les débauchés.|False|True|False|False|False|False
NT|1Co 10,8|Ne nous livrons pas à la débauche, comme l’ont fait certains d’entre eux : il en est tombé vingt-trois mille en un seul jour.|True|False|False|False|True|False
NT|1Co 11,23|J’ai moi-même reçu ce qui vient du Seigneur, et je vous l’ai transmis : la nuit où il était livré, le Seigneur Jésus prit du pain,|False|False|False|False|False|True
NT|1Co 14,9|Vous de même, si votre langue ne produit pas un message intelligible, comment reconnaître ce qui est dit ? Vous serez de ceux qui parlent pour le vent.|False|False|True|False|False|False
NT|1Co 15,41|autre est l’éclat du soleil, autre l’éclat de la lune, autre l’éclat des étoiles ; et chaque étoile a même un éclat différent.|False|False|False|False|False|True
NT|1Co 16,6|mais, chez vous, je vais peut-être séjourner et, même, rester pour l’hiver, afin que vous m’aidiez à me rendre où je voudrais aller.|False|True|False|False|False|False
NT|2Co 11,27|J’ai connu la fatigue et la peine, souvent le manque de sommeil, la faim et la soif, souvent le manque de nourriture, le froid et le manque de vêtements,|False|True|False|False|False|False
NT|Ep 4,18|Ils ont l’intelligence remplie de ténèbres, ils sont étrangers à la vie de Dieu, à cause de l’ignorance qui est en eux, à cause de l’endurcissement de leur cœur ;|False|False|False|False|False|True
NT|Ep 5,8|Autrefois, vous étiez ténèbres ; maintenant, dans le Seigneur, vous êtes lumière ; conduisez-vous comme des enfants de lumière –|False|False|False|False|False|True
NT|Ep 5,11|Ne prenez aucune part aux activités des ténèbres, elles ne produisent rien de bon ; démasquez-les plutôt.|False|False|False|False|False|True
NT|Ph 3,19|Ils vont à leur perte. Leur dieu, c’est leur ventre, et ils mettent leur gloire dans ce qui fait leur honte ; ils ne pensent qu’aux choses de la terre.|False|False|True|False|False|False
NT|Col 1,13|Nous arrachant au pouvoir des ténèbres, il nous a placés dans le Royaume de son Fils bien-aimé :|False|False|False|False|False|True
NT|Col 2,16|Alors, que personne ne vous juge pour des questions de nourriture et de boisson, ou à propos de fête, de nouvelle lune ou de sabbat :|False|False|False|False|False|True
NT|1Th 2,9|Vous vous rappelez, frères, nos peines et nos fatigues : c’est en travaillant nuit et jour, pour n’être à la charge d’aucun d’entre vous, que nous vous avons annoncé l’Évangile de Dieu.|False|False|False|False|False|True
NT|1Th 5,2|Vous savez très bien que le jour du Seigneur vient comme un voleur dans la nuit.|False|False|False|False|False|True
NT|1Th 5,4|Mais vous, frères, comme vous n’êtes pas dans les ténèbres, ce jour ne vous surprendra pas comme un voleur.|False|False|False|False|False|True
NT|1Th 5,5|En effet, vous êtes tous des fils de la lumière, des fils du jour ; nous n’appartenons pas à la nuit et aux ténèbres.|False|False|False|False|False|True
NT|1Th 5,7|Les gens qui dorment, c’est la nuit qu’ils dorment ; ceux qui s’enivrent, c’est la nuit qu’ils sont ivres,|False|False|False|False|False|True
NT|1Th 5,10|mort pour nous afin de nous faire vivre avec lui, que nous soyons en train de veiller ou de dormir.|False|False|False|False|False|True
NT|2Th 2,8|Alors sera révélé l’Impie, que le Seigneur Jésus supprimera par le souffle de sa bouche et fera disparaître par la manifestation de sa venue.|False|False|True|False|False|False
NT|2Th 3,8|et le pain que nous avons mangé, nous ne l’avons pas reçu gratuitement. Au contraire, dans la peine et la fatigue, nuit et jour, nous avons travaillé pour n’être à la charge d’aucun d’entre vous.|False|False|False|False|False|True
NT|1Tm 5,5|Mais la véritable veuve, celle qui reste seule, a mis son espérance en Dieu : elle ne cesse de faire des demandes et des prières nuit et jour.|False|False|False|False|False|True
NT|2Tm 1,3|Je suis plein de gratitude envers Dieu, à qui je rends un culte avec une conscience pure, à la suite de mes ancêtres, je lui rends grâce en me souvenant continuellement de toi dans mes prières, nuit et jour.|False|False|False|False|False|True
NT|2Tm 4,21|Efforce-toi de venir avant l’hiver. Eubule et Pudens te saluent, ainsi que Lin, Claudia et tous les frères.|False|True|False|False|False|False
NT|He 6,7|En effet, si la terre a absorbé la pluie qui tombe fréquemment sur elle, et produit des plantes utiles à ceux pour qui elle est cultivée, elle reçoit de Dieu sa part de bénédiction.|True|False|False|False|False|False
